year	score	code	name	req	row
2025	493	C13815	湖北理工学院第15组	化	C13815 | 湖北理工学院第15组 | 化 | 493 | 211 | 106 | 98 | 40 | 75 | 69
2025	494	C17002	武汉职业技术大学第02组	不限	C17002 | 武汉职业技术大学第02组 | 不限 | 494 | 191 | 119 | 76 | 60 | 85 | 82 | 2
2025	494	C12609	湖北文理学院第09组	化	C12609 | 湖北文理学院第09组 | 化 | 494 | 193 | 100 | 99 | 53 | 75 | 74
2025	494	C12814	湖北经济学院第14组	不限	C12814 | 湖北经济学院第14组 | 不限 | 494 | 206 | 106 | 106 | 42 | 76 | 64 | 7
2025	495	K17501	四川旅游学院第01组	化	K17501 | 四川旅游学院第01组 | 化 | 495 | 194 | 100 | 110 | 51 | 71 | 69
2025	495	C12903	湖北民族大学第03组	化	C12903 | 湖北民族大学第03组 | 化 | 495 | 217 | 123 | 74 | 52 | 80 | 72
2025	495	C13603	湖北美术学院第03组	化	C13603 | 湖北美术学院第03组 | 化 | 495 | 192 | 103 | 114 | 54 | 80 | 55
2025	496	K48805	西安医学院第05组	化	K48805 | 西安医学院第05组 | 化 | 496 | 196 | 104 | 86 | 62 | 81 | 71
2025	497	C11612	湖北科技学院第12组	地	C11612 | 湖北科技学院第12组 | 地 | 497 | 191 | 103 | 85 | 55 | 88 | 78 | 4
2025	497	C13716	湖北第二师范学院第16组	化	C13716 | 湖北第二师范学院第16组 | 化 | 497 | 192 | 109 | 103 | 52 | 75 | 75
2025	497	K48703	西安航空学院第03组	化	K48703 | 西安航空学院第03组 | 化 | 497 | 212 | 118 | 97 | 51 | 75 | 62 | 3
2025	498	C15006	武汉商学院第06组	化	C15006 | 武汉商学院第06组 | 化 | 498 | 180 | 97 | 97 | 69 | 84 | 68
2025	498	C12508	武汉轻工大学第08组	个限	C12508 | 武汉轻工大学第08组 | 个限 | 498 | 202 | 107 | 128 | 30 | 73 | 65 | 1
2025	499	C13105	湖北汽车工业学院第05组	化	C13105 | 湖北汽车工业学院第05组 | 化 | 499 | 197 | 102 | 96 | 58 | 82 | 66
2025	500	F01307	北京物资学院第07组	不限	F01307 | 北京物资学院第07组 | 不限 | 500 | 171 | 100 | 93 | 48 | 93 | 85 | 3 | 少数民族预科班
2025	500	C10703	武汉体育学院第03组	不限	C10703 | 武汉体育学院第03组 | 不限 | 500 | 193 | 104 | 114 | 42 | 76 | 75
2025	500	C15003	武汉商学院第03组	不限	C15003 | 武汉商学院第03组 | 不限 | 500 | 203 | 102 | 82 | 53 | 84 | 78 | 6
2025	500	C12510	武汉轻工大学第10组	化	C12510 | 武汉轻工大学第10组 | 化 | 500 | 197 | 107 | 112 | 51 | 72 | 68 | 18
2025	500	C12616	湖北文理学院第16组	化	C12616 | 湖北文理学院第16组 | 化 | 500 | 176 | 98 | 110 | 46 | 83 | 75 | 3 | 地方专项计划
2025	500	C12917	湖北民族大学第17组	政	C12917 | 湖北民族大学第17组 | 政 | 500 | 187 | 102 | 106 | 51 | 82 | 74
2025	501	C12615	湖北文理学院第15组	地	C12615 | 湖北文理学院第15组 | 地 | 501 | 206 | 104 | 79 | 53 | 89 | 74 | 3
2025	501	C12912	湖北民族大学第12组	地	C12912 | 湖北民族大学第12组 | 地 | 501 | 185 | 97 | 95 | 57 | 81 | 73 | 17 | 地方专项计划
2025	502	C12705	湖北工程学院第05组	化	C12705 | 湖北工程学院第05组 | 化 | 502 | 212 | 114 | 80 | 58 | 79 | 73
2025	502	C12611	湖北文理学院第11组	化	C12611 | 湖北文理学院第11组 | 化 | 502 | 191 | 102 | 96 | 51 | 82 | 82 | 3
2025	503	K15123	成都理工大学第23组	地	K15123 | 成都理工大学第23组 | 地 | 503 | 179 | 102 | 107 | 51 | 86 | 80 | 4
2025	503	C12818	湖北经济学院第18组	不限	C12818 | 湖北经济学院第18组 | 不限 | 503 | 197 | 100 | 77 | 50 | 87 | 82 | 地方专项计划
2025	504	C13709	湖北第二师范学院第09组	不限	C13709 | 湖北第二师范学院第09组 | 不限 | 504 | 185 | 100 | 113 | 63 | 12 | 71
2025	504	C12813	湖北经济学院第13组	生	C12813 | 湖北经济学院第13组 | 生 | 504 | 204 | 107 | 73 | 68 | 86 | 73 | 1
2025	505	C12608	湖北文理学院第08组	化	C12608 | 湖北文理学院第08组 | 化 | 505 | 199 | 104 | 114 | 59 | 73 | 60 | 2
2025	505	C13808	湖北理工学院第08组	化	C13808 | 湖北理工学院第08组 | 化 | 505 | 204 | 111 | 87 | 54 | 80 | 80
2025	505	C13713	湖北第二师范学院第13组	化	C13713 | 湖北第二师范学院第13组 | 化 | 505 | 198 | 113 | 117 | 48 | 75 | 67
2025	505	C12811	湖北经济学院第TI组	不限	C12811 | 湖北经济学院第TI组 | 不限 | 505 | 195 | 98 | 88 | 50 | 86 | 86
2025	505	K46505	西安建筑科技大学第05组	不限	K46505 | 西安建筑科技大学第05组 | 不限 | 505 | 188 | 96 | 115 | 51 | 82 | 69
2025	506	C12610	湖北文理学院第10组	化	C12610 | 湖北文理学院第10组 | 化 | 506 | 209 | 110 | 97 | 52 | 77 | 71 | 13
2025	506	C12817	湖北经济学院第17组	不限	C12817 | 湖北经济学院第17组 | 不限 | 506 | 192 | 99 | 106 | 52 | 83 | 73 | 国家专项计划
2025	506	K48704	西安航空学院第04组	化	K48704 | 西安航空学院第04组 | 化 | 506 | 201 | 101 | 119 | 50 | 73 | 63 | 12
2025	507	C10702	武汉体育学院第02组	不限	C10702 | 武汉体育学院第02组 | 不限 | 507 | 195 | 105 | 95 | 60 | 84 | 73
2025	507	C15005	武汉商学院第05组	化	C15005 | 武汉商学院第05组 | 化 | 507 | 188 | 103 | 117 | 62 | 72 | 68 | 2
2025	507	C13717	湖北第二师范学院第17组	不限	C13717 | 湖北第二师范学院第17组 | 不限 | 507 | 201 | 102 | 114 | 49 | 75 | 68 | 16 | 地方专项计划
2025	507	K48804	西安医学院第04组	化	K48804 | 西安医学院第04组 | 化 | 507 | 206 | 111 | 103 | 48 | 80 | 70
2025	508	C13213	湖北中医药大学第13组	化	C13213 | 湖北中医药大学第13组 | 化 | 508 | 190 | 106 | 114 | 52 | 76 | 76
2025	508	C13218	湖北中医药大学第18组	化	C13218 | 湖北中医药大学第18组 | 化 | 508 | 204 | 103 | 86 | 53 | 85 | 70 | 12 | 地方专项计划
2025	508	C13104	湖北汽车工业学院第04组	化	C13104 | 湖北汽车工业学院第04组 | 化 | 508 | 183 | 97 | 113 | 46 | 84 | 82
2025	508	C13818	湖北理工学院第18组	化	C13818 | 湖北理工学院第18组 | 化 | 508 | 180 | 96 | 114 | 45 | 85 | 74 | 4 | 地方专项计划
2025	509	C13809	湖北理工学院第09组	化	C13809 | 湖北理工学院第09组 | 化 | 509 | 206 | 106 | 86 | 64 | 79 | 74 | 4
2025	510	C10704	武汉体育学院第04组	化	C10704 | 武汉体育学院第04组 | 化 | 510 | 204 | 104 | 92 | 68 | T7 | 69
2025	510	C12509	武汉轻工大学第09组	化	C12509 | 武汉轻工大学第09组 | 化 | 510 | 186 | 107 | 121 | 46 | 84 | 73 | 1
2025	511	K47204	陕西理工大学第04组	不限	K47204 | 陕西理工大学第04组 | 不限 | 511 | 194 | 98 | 87 | 55 | 86 | 79 | 4
2025	512	K17802	成都医学院第02组	化和生	K17802 | 成都医学院第02组 | 化和生 | 512 | 205 | 112 | 99 | 42 | 84 | 82
2025	512	C13212	湖北中医药大学第12组	不限	C13212 | 湖北中医药大学第12组 | 不限 | 512 | 194 | 102 | 111 | 53 | 82 | 72
2025	512	C13311	湖北师范大学第11组	化	C13311 | 湖北师范大学第11组 | 化 | 512 | 213 | 113 | 100 | 53 | 80 | 66 | 地方专项计划
2025	512	C13718	湖北第二师范学院第18组	化	C13718 | 湖北第二师范学院第18组 | 化 | 512 | 224 | 123 | 65 | 55 | 94 | 74 | 1 | 地方专项计划
2025	513	M00301	北京科技职业大学第01组	不限	M00301 | 北京科技职业大学第01组 | 不限 | 513 | 185 | 97 | 120 | 61 | 74 | 73 | 1
2025	513	C15004	武汉商学院第04组	化	C15004 | 武汉商学院第04组 | 化 | 513 | 188 | 101 | 120 | 57 | 76 | 72 | 16
2025	513	C13308	湖北师范大学第08组	化	C13308 | 湖北师范大学第08组 | 化 | 513 | 215 | 109 | 106 | 54 | 13 | 65
2025	513	C13708	湖北第二师范学院第08组	不限	C13708 | 湖北第二师范学院第08组 | 不限 | 513 | 213 | 112 | 116 | 53 | 66 | 65 | 4
2025	513	C13710	湖北第二师范学院第10组	化	C13710 | 湖北第二师范学院第10组 | 化 | 513 | 201 | 111 | 105 | 48 | 82 | 77 | 5
2025	513	C12810	湖北经济学院第10组	不限	C12810 | 湖北经济学院第10组 | 不限 | 513 | 207 | 107 | 103 | 56 | 19 | 68
2025	514	KI7801	成都医学院第01组	化	KI7801 | 成都医学院第01组 | 化 | 514 | 212 | 111 | 88 | 57 | 81 | 76 | 13
2025	514	C13807	湖北理工学院第07组	化	C13807 | 湖北理工学院第07组 | 化 | 514 | 209 | 109 | 103 | 61 | 75 | 66 | 4
2025	515	C13711	湖北第二师范学院第11组	化	C13711 | 湖北第二师范学院第11组 | 化 | 515 | 203 | 107 | 105 | 61 | 78 | 68 | 17
2025	515	K48504	西安财经大学第04组	不限	K48504 | 西安财经大学第04组 | 不限 | 515 | 210 | 112 | 107 | 45 | 78 | 75
2025	515	K47205	陕西理工大学第05组	化	K47205 | 陕西理工大学第05组 | 化 | 515 | 210 | 115 | 80 | 62 | 86 | 77 | 3
2025	515	K47206	陕西理工大学第06组	地	K47206 | 陕西理工大学第06组 | 地 | 515 | 220 | 124 | 86 | 61 | 75 | 73 | 7
2025	516	A03208	北京语言大学第08组	不限	A03208 | 北京语言大学第08组 | 不限 | 516 | 199 | 101 | 107 | 59 | 82 | 69 | 22
2025	516	K17903	成都师范学院第03组	化	K17903 | 成都师范学院第03组 | 化 | 516 | 193 | 105 | 97 | 60 | 83 | 83 | 3
2025	516	C13307	湖北师范大学第07组	不限	C13307 | 湖北师范大学第07组 | 不限 | 516 | 216 | 111 | 105 | 47 | 80 | 68 | 3
2025	516	C13714	湖北第二师范学院第14组	政	C13714 | 湖北第二师范学院第14组 | 政 | 516 | 212 | 113 | 117 | 35 | 79 | 73
2025	517	K48803	西安医学院第03组	不限	K48803 | 西安医学院第03组 | 不限 | 517 | 197 | 99 | 120 | 34 | 89 | 77 | 13
2025	518	C13712	湖北第二师范学院第12组	化	C13712 | 湖北第二师范学院第12组 | 化 | 518 | 195 | 103 | 91 | 59 | 87 | 86
2025	518	K47002	陕西中医药大学第02组	化	K47002 | 陕西中医药大学第02组 | 化 | 518 | 201 | 106 | 92 | 65 | 82 | 78 | 5
2025	519	KO7413	四川外国语大学第13组	不限	KO7413 | 四川外国语大学第13组 | 不限 | 519 | 194 | 104 | 102 | 60 | 85 | 78 | 3
2025	519	C12511	武汉轻工大学第11组	化	C12511 | 武汉轻工大学第11组 | 化 | 519 | 214 | 116 | 85 | 62 | 77 | 71 | 10 | 国家专项计划
2025	520	K17905	成都师范学院第05组	化	K17905 | 成都师范学院第05组 | 化 | 520 | 198 | 100 | 86 | 63 | 88 | 85
2025	520	C12512	武汉轻工大学第12组	化	C12512 | 武汉轻工大学第12组 | 化 | 520 | 185 | 99 | 122 | 64 | 77 | 72 | 10 | 地方专项计划
2025	520	C13216	湖北中医药大学第16组	化	C13216 | 湖北中医药大学第16组 | 化 | 520 | 204 | 102 | 88 | 69 | 88 | 71 | 国家专项计划
2025	520	C11608	湖北科技学院第08组	化	C11608 | 湖北科技学院第08组 | 化 | 520 | 197 | 102 | 117 | 53 | 77 | 76
2025	521	K17904	成都师范学院第04组	化	K17904 | 成都师范学院第04组 | 化 | 521 | 211 | 110 | 111 | 59 | 73 | 67 | 6
2025	521	K15109	成都理工大学第09组	不限	K15109 | 成都理工大学第09组 | 不限 | 521 | 189 | 102 | 115 | 58 | 86 | 73 | 16
2025	522	K17702	四川警察学院第02组	不限	K17702 | 四川警察学院第02组 | 不限 | 522 | 196 | 111 | 107 | 56 | 88 | 75
2025	522	C10323	湖北大学第23组	化	C10323 | 湖北大学第23组 | 化 | 522 | 203 | 104 | 89 | 60 | 87 | 83 | 9
2025	522	C13010	湖北工业大学第10组	化	C13010 | 湖北工业大学第10组 | 化 | 522 | 200 | 109 | 118 | 62 | 74 | 68
2025	522	C12812	湖北经济学院第12组	化	C12812 | 湖北经济学院第12组 | 化 | 522 | 196 | 108 | 118 | 44 | 80 | 74 | 3
2025	522	C10108	湖北警官学院第08组	不限	C10108 | 湖北警官学院第08组 | 不限 | 522 | 206 | 106 | 103 | 53 | 89 | 71
2025	522	K48807	西安医学院第07组	生	K48807 | 西安医学院第07组 | 生 | 522 | 209 | 105 | 110 | 49 | 82 | 72 | 14 | 护理类
2025	522	K48103	西安文理学院第03组	化	K48103 | 西安文理学院第03组 | 化 | 522 | 204 | 109 | 108 | 54 | 84 | 72
2025	522	K46810	陕西科技大学第10组	化	K46810 | 陕西科技大学第10组 | 化 | 522 | 200 | 101 | 118 | 54 | 76 | 74 | 22
2025	523	KO7602	四川美术学院第02组	不限	KO7602 | 四川美术学院第02组 | 不限 | 523 | 197 | 100 | 126 | 60 | 73 | 67 | 2
2025	523	C12507	武汉轻工大学第07组	化	C12507 | 武汉轻工大学第07组 | 化 | 523 | 203 | 105 | 104 | 56 | 81 | 79
2025	523	C13309	湖北师范大学第09组	地	C13309 | 湖北师范大学第09组 | 地 | 523 | 194 | 105 | 118 | 43 | 87 | 81
2025	523	K46506	西安建筑科技大学第06组	化	K46506 | 西安建筑科技大学第06组 | 化 | 523 | 183 | 96 | 124 | 63 | 77 | 76 | 15
2025	523	K48702	西安航空学院第02组	化	K48702 | 西安航空学院第02组 | 化 | 523 | 218 | 109 | 77 | 59 | 89 | 80 | 2
2025	524	K15402	四川轻化工大学第02组	不限	K15402 | 四川轻化工大学第02组 | 不限 | 524 | 185 | 93 | 114 | 74 | 83 | 68
2025	524	K17004	成都体育学院第04组	不限	K17004 | 成都体育学院第04组 | 不限 | 524 | 204 | 108 | 88 | 56 | 90 | 86
2025	524	C12505	武汉轻工大学第05组	不限	C12505 | 武汉轻工大学第05组 | 不限 | 524 | 200 | 107 | 119 | 45 | 81 | 79 | 11
2025	524	C11607	湖北科技学院第07组	化	C11607 | 湖北科技学院第07组 | 化 | 524 | 219 | 112 | 101 | 53 | 82 | 69
2025	525	FO0801	北京农学院第01组	化	FO0801 | 北京农学院第01组 | 化 | 525 | 191 | 101 | 122 | 44 | 87 | 81
2025	525	K07410	四川外国语大学第10组	不限	K07410 | 四川外国语大学第10组 | 不限 | 525 | 201 | 103 | 118 | 63 | 75 | 68
2025	526	C10908	武汉工程大学第08组	化	C10908 | 武汉工程大学第08组 | 化 | 526 | 194 | 104 | 121 | 58 | 78 | 75
2025	527	K15906	成都中医药大学第06组	不限	K15906 | 成都中医药大学第06组 | 不限 | 527 | 191 | 97 | 111 | 62 | 87 | 76
2025	527	C12613	湖北文理学院第13组	化	C12613 | 湖北文理学院第13组 | 化 | 527 | 207 | 119 | 90 | 57 | 89 | 84
2025	527	C10109	湖北警官学院第09组	化	C10109 | 湖北警官学院第09组 | 化 | 527 | 200 | 102 | 101 | 63 | 82 | 81
2025	529	K15403	四川轻化工大学第03组	化	K15403 | 四川轻化工大学第03组 | 化 | 529 | 212 | 112 | 98 | 58 | 83 | 78
2025	531	K46901	西安工程大学第01组	不限	K46901 | 西安工程大学第01组 | 不限 | 531 | 208 | 109 | 96 | 64 | 82 | 81 | 4
2025	531	K46503	西安建筑科技大学第03组	不限	K46503 | 西安建筑科技大学第03组 | 不限 | 531 | 198 | 101 | 112 | 55 | 84 | 82 | 21
2025	532	FO0503	北京印刷学院第03组	化	FO0503 | 北京印刷学院第03组 | 化 | 532 | 184 | 98 | 122 | 66 | 82 | 78
2025	532	C10910	武汉工程大学第10组	化	C10910 | 武汉工程大学第10组 | 化 | 532 | 205 | 104 | 111 | 45 | 89 | 82 | 地方专项计划
2025	532	C11704	武汉纺织大学第04组	不限	C11704 | 武汉纺织大学第04组 | 不限 | 532 | 204 | 105 | 107 | 56 | 87 | 78
2025	532	C13217	湖北中医药大学第17组	不限	C13217 | 湖北中医药大学第17组 | 不限 | 532 | 209 | 106 | 102 | 60 | 89 | 72 | 地方专项计划
2025	532	C12809	湖北经济学院第09组	不限	C12809 | 湖北经济学院第09组 | 不限 | 532 | 188 | 103 | 116 | 49 | 92 | 87
2025	533	KO7411	四川外国语大学第11组	不限	KO7411 | 四川外国语大学第11组 | 不限 | 533 | 209 | 106 | 110 | 58 | 79 | 77
2025	534	C11505	湖北医药学院第05组	化	C11505 | 湖北医药学院第05组 | 化 | 534 | 209 | 110 | 108 | 68 | 76 | 73
2025	534	K46504	西安建筑科技大学第04组	化	K46504 | 西安建筑科技大学第04组 | 化 | 534 | 222 | 119 | 74 | 74 | 86 | 78 | 6
2025	534	K47001	陕西中医药大学第01组	不限	K47001 | 陕西中医药大学第01组 | 不限 | 534 | 219 | 112 | 98 | 56 | 90 | 71
2025	535	KO7414	四川外国语大学第14组	不限	KO7414 | 四川外国语大学第14组 | 不限 | 535 | 206 | 104 | 126 | 44 | 82 | 77 | 5
2025	535	C11708	武汉纺织大学第08组	化	C11708 | 武汉纺织大学第08组 | 化 | 535 | 208 | 109 | 119 | 57 | 77 | 74 | 3 | 地方专项计划
2025	535	C10321	湖北大学第21组	化	C10321 | 湖北大学第21组 | 化 | 535 | 193 | 100 | 124 | 56 | 85 | 77 | 8
2025	536	FO1303	北京物资学院第03组	不限	FO1303 | 北京物资学院第03组 | 不限 | 536 | 198 | 116 | 125 | 43 | 87 | 83
2025	536	K17301	成都工业学院第01组	化	K17301 | 成都工业学院第01组 | 化 | 536 | 218 | 117 | 93 | 63 | 82 | 80
2025	537	F00502	北京印刷学院第02组	不限	F00502 | 北京印刷学院第02组 | 不限 | 537 | 207 | 117 | 119 | 58 | 79 | 74 | 11
2025	537	K15114	成都理工大学第14组	化	K15114 | 成都理工大学第14组 | 化 | 537 | 198 | 99 | 126 | 53 | 83 | 77 | 4
2025	537	C11706	武汉纺织大学第06组	化	C11706 | 武汉纺织大学第06组 | 化 | 537 | 205 | 111 | 111 | 54 | 84 | 83 | 3
2025	537	C10327	湖北大学第27组	化	C10327 | 湖北大学第27组 | 化 | 537 | 216 | 110 | 86 | 61 | 88 | 86 | 地方专项计划
2025	537	K46204	西安理工大学第04组	化	K46204 | 西安理工大学第04组 | 化 | 537 | 220 | 113 | 112 | 61 | 74 | 70
2025	538	A04312	北京体育大学第12组	不限	A04312 | 北京体育大学第12组 | 不限 | 538 | 214 | 108 | 112 | 38 | 83 | 81
2025	538	FO0703	北京石油化工学院第03组	化	FO0703 | 北京石油化工学院第03组 | 化 | 538 | 216 | 110 | 104 | 61 | 84 | 73 | 3
2025	538	K15905	成都中医药大学第05组	化	K15905 | 成都中医药大学第05组 | 化 | 538 | 207 | 109 | 117 | 55 | 84 | 75 | 4
2025	538	K15907	成都中医药大学第07组	化	K15907 | 成都中医药大学第07组 | 化 | 538 | 219 | 110 | 122 | 59 | 73 | 65
2025	538	C13011	湖北工业大学第11组	化	C13011 | 湖北工业大学第11组 | 化 | 538 | 201 | 101 | 106 | 65 | 88 | 78 | 2
2025	539	K46903	西安工程大学第03组	化	K46903 | 西安工程大学第03组 | 化 | 539 | 217 | 114 | 95 | 69 | 85 | 73
2025	539	K46704	西安石油大学第04组	化	K46704 | 西安石油大学第04组 | 化 | 539 | 217 | 109 | 92 | 55 | 89 | 86 | 10
2025	540	C10904	武汉工程大学第04组	不限	C10904 | 武汉工程大学第04组 | 不限 | 540 | 197 | 99 | 102 | 71 | 90 | 80
2025	540	C11707	武汉纺织大学第07组	化	C11707 | 武汉纺织大学第07组 | 化 | 540 | 212 | 112 | 113 | 49 | 84 | 72 | 2 | 国家专项计划
2025	540	C12506	武汉轻工大学第06组	化	C12506 | 武汉轻工大学第06组 | 化 | 540 | 205 | 105 | 110 | 60 | 83 | 82
